 rho,v,p
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   0.0000000000000000      ,   1.0000000000000000     
   1.0000000000000000      ,   7.4812900709829736E-017 ,   1.0000000000000000     
  0.99999999999999978      ,   3.0067499547925829E-016 ,  0.99999999999999956     
  0.99999999999999944      ,   5.2769430590517698E-016 ,  0.99999999999999922     
